,0
7901,gordon_setter
7902,basenji
7903,italian_greyhound
7904,leonberg
7905,komondor
7906,malinois
7907,bloodhound
7908,labrador_retriever
7909,soft-coated_wheaten_terrier
7910,dandie_dinmont
7911,standard_schnauzer
7912,schipperke
7913,great_pyrenees
7914,pug
7915,bull_mastiff
7916,bernese_mountain_dog
7917,norwich_terrier
7918,saint_bernard
7919,komondor
7920,bull_mastiff
7921,shih-tzu
7922,english_springer
7923,leonberg
7924,beagle
7925,keeshond
7926,boxer
7927,gordon_setter
7928,great_pyrenees
7929,great_dane
7930,english_springer
7931,standard_schnauzer
7932,otterhound
7933,collie
7934,vizsla
7935,shetland_sheepdog
7936,welsh_springer_spaniel
7937,labrador_retriever
7938,beagle
7939,silky_terrier
7940,papillon
7941,afghan_hound
7942,tibetan_terrier
7943,groenendael
7944,standard_schnauzer
7945,giant_schnauzer
7946,tibetan_terrier
7947,great_pyrenees
7948,afghan_hound
7949,komondor
7950,border_terrier
7951,standard_schnauzer
7952,afghan_hound
7953,siberian_husky
7954,beagle
7955,dingo
7956,miniature_pinscher
7957,english_setter
7958,basset
7959,irish_terrier
7960,border_terrier
7961,scotch_terrier
7962,malamute
7963,norwich_terrier
7964,newfoundland
7965,old_english_sheepdog
7966,maltese_dog
7967,keeshond
7968,mexican_hairless
7969,soft-coated_wheaten_terrier
7970,labrador_retriever
7971,old_english_sheepdog
7972,west_highland_white_terrier
7973,rottweiler
7974,tibetan_mastiff
7975,border_collie
7976,norfolk_terrier
7977,english_springer
7978,basset
7979,toy_poodle
7980,african_hunting_dog
7981,beagle
7982,vizsla
7983,miniature_pinscher
7984,malamute
7985,bluetick
7986,redbone
7987,bernese_mountain_dog
7988,kerry_blue_terrier
7989,blenheim_spaniel
7990,bloodhound
7991,ibizan_hound
7992,kelpie
7993,french_bulldog
7994,leonberg
7995,dingo
7996,toy_terrier
7997,soft-coated_wheaten_terrier
7998,bedlington_terrier
7999,border_terrier
8000,golden_retriever
8001,weimaraner
8002,norfolk_terrier
8003,chesapeake_bay_retriever
8004,curly-coated_retriever
8005,entlebucher
8006,dhole
8007,miniature_pinscher
8008,australian_terrier
8009,groenendael
8010,tibetan_terrier
8011,miniature_poodle
8012,samoyed
8013,malamute
8014,maltese_dog
8015,maltese_dog
8016,clumber
8017,schipperke
8018,basset
8019,australian_terrier
8020,tibetan_terrier
8021,shih-tzu
8022,pomeranian
8023,ibizan_hound
8024,brabancon_griffon
8025,tibetan_terrier
8026,pomeranian
8027,papillon
8028,giant_schnauzer
8029,curly-coated_retriever
8030,norwegian_elkhound
8031,silky_terrier
8032,french_bulldog
8033,bluetick
8034,bernese_mountain_dog
8035,scotch_terrier
8036,bloodhound
8037,irish_wolfhound
8038,keeshond
8039,chesapeake_bay_retriever
8040,affenpinscher
8041,vizsla
8042,saluki
8043,newfoundland
8044,west_highland_white_terrier
8045,bloodhound
8046,beagle
8047,saint_bernard
8048,malamute
8049,standard_schnauzer
8050,chow
8051,staffordshire_bullterrier
8052,giant_schnauzer
8053,weimaraner
8054,tibetan_terrier
8055,dingo
8056,bedlington_terrier
8057,dhole
8058,collie
8059,scottish_deerhound
8060,dandie_dinmont
8061,bernese_mountain_dog
8062,gordon_setter
8063,tibetan_terrier
8064,border_collie
8065,gordon_setter
8066,collie
8067,border_terrier
8068,bull_mastiff
8069,shetland_sheepdog
8070,pekinese
8071,redbone
8072,beagle
8073,weimaraner
8074,scotch_terrier
8075,boxer
8076,dingo
8077,rottweiler
8078,malinois
8079,italian_greyhound
8080,german_shepherd
8081,tibetan_terrier
8082,pembroke
8083,english_setter
8084,bloodhound
8085,shetland_sheepdog
8086,samoyed
8087,miniature_schnauzer
8088,pekinese
8089,golden_retriever
8090,saint_bernard
8091,doberman
8092,komondor
8093,vizsla
8094,border_terrier
8095,malinois
8096,bedlington_terrier
8097,silky_terrier
8098,pembroke
8099,ibizan_hound
8100,toy_terrier
8101,welsh_springer_spaniel
8102,pekinese
8103,staffordshire_bullterrier
8104,kuvasz
8105,redbone
8106,scottish_deerhound
8107,maltese_dog
8108,bouvier_des_flandres
8109,lakeland_terrier
8110,ibizan_hound
8111,kelpie
8112,kerry_blue_terrier
8113,vizsla
8114,bluetick
8115,english_foxhound
8116,dandie_dinmont
8117,bernese_mountain_dog
8118,basset
8119,miniature_schnauzer
8120,maltese_dog
8121,redbone
8122,maltese_dog
8123,chesapeake_bay_retriever
8124,saint_bernard
8125,rhodesian_ridgeback
8126,papillon
8127,afghan_hound
8128,border_terrier
8129,redbone
8130,dhole
8131,redbone
8132,tibetan_terrier
8133,chow
8134,beagle
8135,bloodhound
8136,redbone
8137,rhodesian_ridgeback
8138,sussex_spaniel
8139,bernese_mountain_dog
8140,airedale
8141,norwich_terrier
8142,chow
8143,old_english_sheepdog
8144,scottish_deerhound
8145,norwich_terrier
8146,briard
8147,yorkshire_terrier
8148,bluetick
8149,shetland_sheepdog
8150,curly-coated_retriever
8151,giant_schnauzer
8152,bernese_mountain_dog
8153,chesapeake_bay_retriever
8154,welsh_springer_spaniel
8155,bull_mastiff
8156,italian_greyhound
8157,dhole
8158,scottish_deerhound
8159,scottish_deerhound
8160,west_highland_white_terrier
8161,bloodhound
8162,beagle
8163,french_bulldog
8164,schipperke
8165,english_springer
8166,bouvier_des_flandres
8167,scottish_deerhound
8168,shih-tzu
8169,pomeranian
8170,german_short-haired_pointer
8171,italian_greyhound
8172,basset
8173,welsh_springer_spaniel
8174,tibetan_terrier
8175,miniature_pinscher
8176,pembroke
8177,african_hunting_dog
8178,entlebucher
8179,schipperke
8180,border_collie
8181,miniature_pinscher
8182,bedlington_terrier
8183,mexican_hairless
8184,african_hunting_dog
8185,bluetick
8186,pekinese
8187,irish_setter
8188,basset
8189,maltese_dog
8190,pomeranian
8191,boston_bull
8192,airedale
8193,blenheim_spaniel
8194,airedale
8195,otterhound
8196,ibizan_hound
8197,doberman
8198,basenji
8199,bernese_mountain_dog
8200,newfoundland
8201,golden_retriever
8202,beagle
8203,maltese_dog
8204,clumber
8205,old_english_sheepdog
8206,australian_terrier
8207,gordon_setter
8208,greater_swiss_mountain_dog
8209,curly-coated_retriever
8210,pug
8211,malamute
8212,great_pyrenees
8213,leonberg
8214,bouvier_des_flandres
8215,miniature_schnauzer
8216,italian_greyhound
8217,norfolk_terrier
8218,chesapeake_bay_retriever
8219,affenpinscher
8220,entlebucher
8221,entlebucher
8222,doberman
8223,cairn
8224,english_springer
8225,scotch_terrier
8226,toy_terrier
8227,redbone
8228,west_highland_white_terrier
8229,border_collie
8230,keeshond
8231,dhole
8232,pembroke
8233,doberman
8234,toy_terrier
8235,groenendael
8236,siberian_husky
8237,siberian_husky
8238,beagle
8239,irish_setter
8240,airedale
8241,ibizan_hound
8242,malinois
8243,tibetan_terrier
8244,newfoundland
8245,italian_greyhound
8246,pembroke
8247,basset
8248,pomeranian
8249,entlebucher
8250,african_hunting_dog
8251,yorkshire_terrier
8252,maltese_dog
8253,standard_poodle
8254,staffordshire_bullterrier
8255,german_shepherd
8256,bloodhound
8257,keeshond
8258,japanese_spaniel
8259,german_short-haired_pointer
8260,basset
8261,english_foxhound
8262,tibetan_terrier
8263,boxer
8264,beagle
8265,beagle
8266,pomeranian
8267,pembroke
8268,african_hunting_dog
8269,brittany_spaniel
8270,brittany_spaniel
8271,dhole
8272,airedale
8273,irish_wolfhound
8274,walker_hound
8275,groenendael
8276,komondor
8277,japanese_spaniel
8278,doberman
8279,miniature_pinscher
8280,entlebucher
8281,maltese_dog
8282,great_pyrenees
8283,siberian_husky
8284,bernese_mountain_dog
8285,boxer
8286,standard_poodle
8287,staffordshire_bullterrier
8288,french_bulldog
8289,clumber
8290,border_collie
8291,chesapeake_bay_retriever
8292,japanese_spaniel
8293,greater_swiss_mountain_dog
8294,beagle
8295,weimaraner
8296,bernese_mountain_dog
8297,irish_water_spaniel
8298,gordon_setter
8299,rottweiler
8300,bernese_mountain_dog
8301,golden_retriever
8302,old_english_sheepdog
8303,scottish_deerhound
8304,australian_terrier
8305,miniature_pinscher
8306,greater_swiss_mountain_dog
8307,french_bulldog
8308,whippet
8309,irish_water_spaniel
8310,komondor
8311,rhodesian_ridgeback
8312,newfoundland
8313,irish_terrier
8314,schipperke
8315,norwegian_elkhound
8316,german_short-haired_pointer
8317,pembroke
8318,norfolk_terrier
8319,chihuahua
8320,saluki
8321,japanese_spaniel
8322,basenji
8323,afghan_hound
8324,australian_terrier
8325,blenheim_spaniel
8326,irish_wolfhound
8327,old_english_sheepdog
8328,doberman
8329,afghan_hound
8330,borzoi
8331,wire-haired_fox_terrier
8332,standard_schnauzer
8333,kerry_blue_terrier
8334,kerry_blue_terrier
8335,norwich_terrier
8336,whippet
8337,dandie_dinmont
8338,english_setter
8339,pekinese
8340,miniature_pinscher
8341,irish_water_spaniel
8342,shih-tzu
8343,golden_retriever
8344,doberman
8345,papillon
8346,lakeland_terrier
8347,brittany_spaniel
8348,siberian_husky
8349,bloodhound
8350,tibetan_mastiff
8351,maltese_dog
8352,german_shepherd
8353,tibetan_terrier
8354,pembroke
8355,scottish_deerhound
8356,german_short-haired_pointer
8357,pekinese
8358,american_staffordshire_terrier
8359,tibetan_terrier
8360,chihuahua
8361,groenendael
8362,beagle
8363,dingo
8364,italian_greyhound
8365,weimaraner
8366,japanese_spaniel
8367,bouvier_des_flandres
8368,scotch_terrier
8369,kerry_blue_terrier
8370,bluetick
8371,dhole
8372,border_collie
8373,airedale
8374,boxer
8375,rhodesian_ridgeback
8376,boston_bull
8377,airedale
8378,scotch_terrier
8379,newfoundland
8380,miniature_schnauzer
8381,airedale
8382,entlebucher
8383,irish_wolfhound
8384,border_terrier
8385,cairn
8386,bloodhound
8387,dingo
8388,chihuahua
8389,rhodesian_ridgeback
8390,malamute
8391,american_staffordshire_terrier
8392,toy_terrier
8393,afghan_hound
8394,bluetick
8395,curly-coated_retriever
8396,dandie_dinmont
8397,cocker_spaniel
8398,irish_setter
8399,saluki
8400,border_terrier
8401,great_pyrenees
8402,whippet
8403,great_pyrenees
8404,west_highland_white_terrier
8405,ibizan_hound
8406,miniature_poodle
8407,staffordshire_bullterrier
8408,afghan_hound
8409,chow
8410,toy_poodle
8411,entlebucher
8412,miniature_pinscher
8413,keeshond
8414,bluetick
8415,irish_setter
8416,komondor
8417,papillon
8418,irish_water_spaniel
8419,collie
8420,irish_terrier
8421,wire-haired_fox_terrier
8422,irish_wolfhound
8423,welsh_springer_spaniel
8424,english_foxhound
8425,rottweiler
8426,maltese_dog
8427,samoyed
8428,doberman
8429,toy_terrier
8430,african_hunting_dog
8431,schipperke
8432,great_pyrenees
8433,saint_bernard
8434,beagle
8435,newfoundland
8436,scottish_deerhound
8437,collie
8438,cairn
8439,kerry_blue_terrier
8440,tibetan_terrier
8441,brittany_spaniel
8442,papillon
8443,bloodhound
8444,west_highland_white_terrier
8445,airedale
8446,keeshond
8447,kerry_blue_terrier
8448,bull_mastiff
8449,great_dane
8450,golden_retriever
8451,borzoi
8452,weimaraner
8453,airedale
8454,leonberg
8455,afghan_hound
8456,ibizan_hound
8457,chow
8458,toy_terrier
8459,redbone
8460,saint_bernard
8461,boston_bull
8462,borzoi
8463,dandie_dinmont
8464,bouvier_des_flandres
8465,weimaraner
8466,greater_swiss_mountain_dog
8467,tibetan_mastiff
8468,pekinese
8469,bernese_mountain_dog
8470,boston_bull
8471,bluetick
8472,saluki
8473,rhodesian_ridgeback
8474,irish_wolfhound
8475,bull_mastiff
8476,clumber
8477,welsh_springer_spaniel
8478,pomeranian
8479,malamute
8480,shih-tzu
8481,afghan_hound
8482,afghan_hound
8483,border_collie
8484,tibetan_terrier
8485,african_hunting_dog
8486,schipperke
8487,blenheim_spaniel
8488,airedale
8489,staffordshire_bullterrier
8490,scottish_deerhound
8491,soft-coated_wheaten_terrier
8492,siberian_husky
8493,komondor
8494,standard_schnauzer
8495,groenendael
8496,pug
8497,border_collie
8498,pug
8499,cocker_spaniel
8500,groenendael
8501,bernese_mountain_dog
8502,keeshond
8503,bedlington_terrier
8504,whippet
8505,japanese_spaniel
8506,staffordshire_bullterrier
8507,flat-coated_retriever
8508,scottish_deerhound
8509,staffordshire_bullterrier
8510,kuvasz
8511,great_pyrenees
8512,english_springer
8513,norfolk_terrier
8514,weimaraner
8515,newfoundland
8516,beagle
8517,brabancon_griffon
8518,samoyed
8519,maltese_dog
8520,miniature_pinscher
8521,siberian_husky
8522,brabancon_griffon
8523,saint_bernard
8524,miniature_pinscher
8525,shih-tzu
8526,whippet
8527,standard_schnauzer
8528,pug
8529,german_shepherd
8530,afghan_hound
8531,miniature_pinscher
8532,norwegian_elkhound
8533,walker_hound
8534,soft-coated_wheaten_terrier
8535,bloodhound
8536,italian_greyhound
8537,bouvier_des_flandres
8538,kerry_blue_terrier
8539,saluki
8540,affenpinscher
8541,malamute
8542,briard
8543,groenendael
8544,komondor
8545,bluetick
8546,mexican_hairless
8547,standard_schnauzer
8548,pembroke
8549,malamute
8550,australian_terrier
8551,pomeranian
8552,english_foxhound
8553,miniature_poodle
8554,border_terrier
8555,golden_retriever
8556,affenpinscher
8557,shih-tzu
8558,border_collie
8559,miniature_pinscher
8560,english_setter
8561,clumber
8562,brabancon_griffon
8563,chow
8564,bloodhound
8565,dandie_dinmont
8566,pembroke
8567,lakeland_terrier
8568,beagle
8569,maltese_dog
8570,toy_terrier
8571,newfoundland
8572,airedale
8573,malinois
8574,scottish_deerhound
8575,blenheim_spaniel
8576,old_english_sheepdog
8577,sussex_spaniel
8578,giant_schnauzer
8579,affenpinscher
8580,groenendael
8581,scottish_deerhound
8582,chow
8583,pomeranian
8584,irish_water_spaniel
8585,sealyham_terrier
8586,great_pyrenees
8587,dandie_dinmont
8588,gordon_setter
8589,kerry_blue_terrier
8590,papillon
8591,samoyed
8592,miniature_poodle
8593,whippet
8594,gordon_setter
8595,bernese_mountain_dog
8596,redbone
8597,cairn
8598,komondor
8599,bernese_mountain_dog
8600,soft-coated_wheaten_terrier
8601,chow
8602,french_bulldog
8603,beagle
8604,toy_poodle
8605,wire-haired_fox_terrier
8606,cairn
8607,newfoundland
8608,cardigan
8609,rottweiler
8610,lakeland_terrier
8611,bernese_mountain_dog
8612,airedale
8613,giant_schnauzer
8614,siberian_husky
8615,irish_water_spaniel
8616,basenji
8617,black-and-tan_coonhound
8618,boston_bull
8619,entlebucher
8620,boston_bull
8621,ibizan_hound
8622,kerry_blue_terrier
8623,old_english_sheepdog
8624,dhole
8625,yorkshire_terrier
8626,malinois
8627,australian_terrier
8628,australian_terrier
8629,australian_terrier
8630,border_collie
8631,sealyham_terrier
8632,labrador_retriever
8633,bull_mastiff
8634,malinois
8635,entlebucher
8636,giant_schnauzer
8637,cairn
8638,blenheim_spaniel
8639,otterhound
8640,irish_wolfhound
8641,scotch_terrier
8642,shih-tzu
8643,norfolk_terrier
8644,malinois
8645,norwegian_elkhound
8646,border_collie
8647,border_collie
8648,french_bulldog
8649,pomeranian
8650,pomeranian
8651,papillon
8652,silky_terrier
8653,gordon_setter
8654,japanese_spaniel
8655,redbone
8656,afghan_hound
8657,irish_setter
8658,basset
8659,irish_wolfhound
8660,bedlington_terrier
8661,brabancon_griffon
8662,doberman
8663,bull_mastiff
8664,norfolk_terrier
8665,golden_retriever
8666,weimaraner
8667,airedale
8668,chow
8669,pug
8670,french_bulldog
8671,norwich_terrier
8672,doberman
8673,malamute
8674,miniature_poodle
8675,tibetan_terrier
8676,english_foxhound
8677,irish_water_spaniel
8678,lhasa
8679,irish_terrier
8680,curly-coated_retriever
8681,airedale
8682,siberian_husky
8683,gordon_setter
8684,ibizan_hound
8685,dandie_dinmont
8686,malinois
8687,australian_terrier
8688,brittany_spaniel
8689,flat-coated_retriever
8690,english_setter
8691,cocker_spaniel
8692,black-and-tan_coonhound
8693,wire-haired_fox_terrier
8694,pug
8695,irish_water_spaniel
8696,komondor
8697,chihuahua
8698,pekinese
8699,norwich_terrier
8700,chow
8701,ibizan_hound
8702,whippet
8703,australian_terrier
8704,affenpinscher
8705,african_hunting_dog
8706,scottish_deerhound
8707,shih-tzu
8708,chesapeake_bay_retriever
8709,blenheim_spaniel
8710,bluetick
8711,doberman
8712,affenpinscher
8713,komondor
8714,appenzeller
8715,cardigan
8716,boston_bull
8717,miniature_pinscher
8718,afghan_hound
8719,chesapeake_bay_retriever
8720,rottweiler
8721,newfoundland
8722,australian_terrier
8723,irish_wolfhound
8724,malinois
8725,samoyed
8726,irish_wolfhound
8727,schipperke
8728,pembroke
8729,curly-coated_retriever
8730,italian_greyhound
8731,bull_mastiff
8732,west_highland_white_terrier
8733,walker_hound
8734,norwegian_elkhound
8735,dingo
8736,malamute
8737,silky_terrier
8738,whippet
8739,french_bulldog
8740,yorkshire_terrier
8741,irish_wolfhound
8742,west_highland_white_terrier
8743,bedlington_terrier
8744,tibetan_mastiff
8745,saluki
8746,airedale
8747,newfoundland
8748,standard_schnauzer
8749,old_english_sheepdog
8750,old_english_sheepdog
8751,giant_schnauzer
8752,silky_terrier
8753,miniature_poodle
8754,great_pyrenees
8755,italian_greyhound
8756,bedlington_terrier
8757,ibizan_hound
8758,australian_terrier
8759,greater_swiss_mountain_dog
8760,entlebucher
8761,bluetick
8762,samoyed
8763,leonberg
8764,sealyham_terrier
8765,appenzeller
8766,pug
8767,newfoundland
8768,beagle
8769,scotch_terrier
8770,soft-coated_wheaten_terrier
8771,bernese_mountain_dog
8772,pembroke
8773,scotch_terrier
8774,great_dane
8775,italian_greyhound
8776,airedale
8777,american_staffordshire_terrier
8778,malinois
8779,kelpie
8780,miniature_pinscher
8781,italian_greyhound
8782,entlebucher
8783,brittany_spaniel
8784,toy_terrier
8785,tibetan_mastiff
8786,norwich_terrier
8787,norwich_terrier
8788,flat-coated_retriever
8789,weimaraner
8790,toy_poodle
8791,kuvasz
8792,shih-tzu
8793,gordon_setter
8794,siberian_husky
8795,schipperke
8796,scottish_deerhound
8797,pembroke
8798,kerry_blue_terrier
8799,mexican_hairless
8800,irish_water_spaniel
8801,italian_greyhound
8802,leonberg
8803,siberian_husky
8804,brittany_spaniel
8805,norwich_terrier
8806,african_hunting_dog
8807,dingo
8808,schipperke
8809,english_foxhound
8810,dandie_dinmont
8811,redbone
8812,golden_retriever
8813,basenji
8814,italian_greyhound
8815,cairn
8816,scottish_deerhound
8817,tibetan_terrier
8818,kerry_blue_terrier
8819,maltese_dog
8820,siberian_husky
8821,pembroke
8822,cairn
8823,rhodesian_ridgeback
8824,keeshond
8825,chesapeake_bay_retriever
8826,cairn
8827,boston_bull
8828,vizsla
8829,australian_terrier
8830,irish_setter
8831,malamute
8832,african_hunting_dog
8833,australian_terrier
8834,keeshond
8835,siberian_husky
8836,maltese_dog
8837,west_highland_white_terrier
8838,greater_swiss_mountain_dog
8839,italian_greyhound
8840,walker_hound
8841,eskimo_dog
8842,ibizan_hound
8843,english_foxhound
8844,scottish_deerhound
8845,australian_terrier
8846,norwich_terrier
8847,german_short-haired_pointer
8848,english_setter
8849,dhole
8850,boxer
8851,west_highland_white_terrier
8852,beagle
8853,kelpie
8854,malamute
8855,boxer
8856,french_bulldog
8857,german_short-haired_pointer
8858,dingo
8859,whippet
8860,shih-tzu
8861,japanese_spaniel
8862,irish_setter
8863,english_springer
8864,bouvier_des_flandres
8865,great_pyrenees
8866,pembroke
8867,rhodesian_ridgeback
8868,rottweiler
8869,irish_terrier
8870,weimaraner
8871,rhodesian_ridgeback
8872,briard
8873,golden_retriever
8874,saluki
8875,tibetan_terrier
8876,scottish_deerhound
8877,airedale
8878,mexican_hairless
8879,great_pyrenees
8880,brabancon_griffon
8881,tibetan_mastiff
8882,pomeranian
8883,cardigan
8884,standard_schnauzer
8885,italian_greyhound
8886,toy_poodle
8887,basenji
8888,sussex_spaniel
8889,newfoundland
8890,chow
8891,afghan_hound
8892,german_shepherd
8893,staffordshire_bullterrier
8894,pug
8895,newfoundland
8896,pomeranian
8897,norwich_terrier
8898,pug
8899,papillon
8900,lhasa
8901,bouvier_des_flandres
8902,chihuahua
8903,french_bulldog
8904,maltese_dog
8905,malinois
8906,miniature_schnauzer
8907,leonberg
8908,bedlington_terrier
8909,affenpinscher
8910,redbone
8911,curly-coated_retriever
8912,maltese_dog
8913,basenji
8914,malamute
8915,maltese_dog
8916,ibizan_hound
8917,chow
8918,standard_schnauzer
8919,basset
8920,basenji
8921,german_short-haired_pointer
8922,silky_terrier
8923,standard_schnauzer
8924,dandie_dinmont
8925,malamute
8926,sealyham_terrier
8927,beagle
8928,borzoi
8929,scottish_deerhound
8930,weimaraner
8931,cocker_spaniel
8932,whippet
8933,japanese_spaniel
8934,papillon
8935,boston_bull
8936,staffordshire_bullterrier
8937,dingo
8938,irish_wolfhound
8939,miniature_pinscher
8940,welsh_springer_spaniel
8941,kelpie
8942,kerry_blue_terrier
8943,pembroke
8944,kerry_blue_terrier
8945,redbone
8946,scottish_deerhound
8947,tibetan_mastiff
8948,sealyham_terrier
8949,saluki
8950,afghan_hound
8951,maltese_dog
8952,great_pyrenees
8953,collie
8954,bernese_mountain_dog
8955,rottweiler
8956,border_terrier
8957,chow
8958,schipperke
8959,dandie_dinmont
8960,german_shepherd
8961,papillon
8962,vizsla
8963,curly-coated_retriever
8964,schipperke
8965,gordon_setter
8966,miniature_schnauzer
8967,boston_bull
8968,norfolk_terrier
8969,golden_retriever
8970,tibetan_terrier
8971,lakeland_terrier
8972,maltese_dog
8973,brabancon_griffon
8974,yorkshire_terrier
8975,miniature_schnauzer
8976,great_pyrenees
8977,yorkshire_terrier
8978,curly-coated_retriever
8979,entlebucher
8980,dhole
8981,redbone
8982,newfoundland
8983,silky_terrier
8984,chow
8985,lakeland_terrier
8986,malinois
8987,bouvier_des_flandres
8988,bloodhound
8989,rottweiler
8990,soft-coated_wheaten_terrier
8991,norwegian_elkhound
8992,yorkshire_terrier
8993,dingo
8994,dandie_dinmont
8995,leonberg
8996,tibetan_terrier
8997,english_springer
8998,affenpinscher
8999,west_highland_white_terrier
9000,rhodesian_ridgeback
9001,rhodesian_ridgeback
9002,irish_wolfhound
9003,basset
9004,west_highland_white_terrier
9005,bloodhound
9006,doberman
9007,bull_mastiff
9008,pomeranian
9009,australian_terrier
9010,dingo
9011,scottish_deerhound
9012,ibizan_hound
9013,bedlington_terrier
9014,malamute
9015,malamute
9016,greater_swiss_mountain_dog
9017,ibizan_hound
9018,wire-haired_fox_terrier
9019,blenheim_spaniel
9020,samoyed
9021,great_pyrenees
9022,american_staffordshire_terrier
9023,irish_wolfhound
9024,afghan_hound
9025,beagle
9026,siberian_husky
9027,maltese_dog
9028,malinois
9029,samoyed
9030,german_shepherd
9031,great_dane
9032,silky_terrier
9033,chihuahua
9034,silky_terrier
9035,komondor
9036,tibetan_terrier
9037,komondor
9038,great_pyrenees
9039,toy_poodle
9040,great_dane
9041,basenji
9042,old_english_sheepdog
9043,airedale
9044,german_short-haired_pointer
9045,clumber
9046,chesapeake_bay_retriever
9047,shetland_sheepdog
9048,norwich_terrier
9049,saluki
9050,norwegian_elkhound
9051,miniature_pinscher
9052,entlebucher
9053,sussex_spaniel
9054,bloodhound
9055,bouvier_des_flandres
9056,english_springer
9057,labrador_retriever
9058,bull_mastiff
9059,otterhound
9060,pug
9061,labrador_retriever
9062,whippet
9063,irish_water_spaniel
9064,yorkshire_terrier
9065,appenzeller
9066,welsh_springer_spaniel
9067,vizsla
9068,saint_bernard
9069,norwich_terrier
9070,pomeranian
9071,komondor
9072,norwegian_elkhound
9073,entlebucher
9074,norwich_terrier
9075,affenpinscher
9076,basenji
9077,italian_greyhound
9078,bull_mastiff
9079,dandie_dinmont
9080,border_collie
9081,saint_bernard
9082,toy_poodle
9083,toy_terrier
9084,schipperke
9085,norwich_terrier
9086,samoyed
9087,chihuahua
9088,scotch_terrier
9089,greater_swiss_mountain_dog
9090,welsh_springer_spaniel
9091,maltese_dog
9092,american_staffordshire_terrier
9093,border_terrier
9094,collie
9095,boston_bull
9096,keeshond
9097,great_pyrenees
9098,border_terrier
9099,miniature_poodle
9100,english_springer
9101,miniature_pinscher
9102,briard
9103,french_bulldog
9104,dandie_dinmont
9105,chow
9106,papillon
9107,weimaraner
9108,english_springer
9109,maltese_dog
9110,scottish_deerhound
9111,kelpie
9112,pembroke
9113,standard_schnauzer
9114,siberian_husky
9115,italian_greyhound
9116,basset
9117,cairn
9118,bedlington_terrier
9119,shih-tzu
9120,scotch_terrier
9121,silky_terrier
9122,sealyham_terrier
9123,airedale
9124,west_highland_white_terrier
9125,sealyham_terrier
9126,wire-haired_fox_terrier
9127,briard
9128,italian_greyhound
9129,borzoi
9130,soft-coated_wheaten_terrier
9131,doberman
9132,german_shepherd
9133,dandie_dinmont
9134,toy_terrier
9135,malamute
9136,bedlington_terrier
9137,bouvier_des_flandres
9138,bull_mastiff
9139,beagle
9140,german_short-haired_pointer
9141,shih-tzu
9142,borzoi
9143,pomeranian
9144,tibetan_terrier
9145,french_bulldog
9146,staffordshire_bullterrier
9147,dandie_dinmont
9148,staffordshire_bullterrier
9149,saluki
9150,boxer
9151,cairn
9152,english_setter
9153,scotch_terrier
9154,redbone
9155,toy_terrier
9156,australian_terrier
9157,maltese_dog
9158,miniature_schnauzer
9159,saluki
9160,toy_poodle
9161,english_setter
9162,african_hunting_dog
9163,siberian_husky
9164,papillon
9165,blenheim_spaniel
9166,border_collie
9167,keeshond
9168,irish_terrier
9169,cocker_spaniel
9170,standard_poodle
9171,pug
9172,staffordshire_bullterrier
9173,cairn
9174,malamute
9175,scottish_deerhound
9176,sealyham_terrier
9177,kuvasz
9178,brittany_spaniel
9179,doberman
9180,rhodesian_ridgeback
9181,pembroke
9182,pembroke
9183,shetland_sheepdog
9184,dingo
9185,japanese_spaniel
9186,german_short-haired_pointer
9187,scottish_deerhound
9188,wire-haired_fox_terrier
9189,staffordshire_bullterrier
9190,maltese_dog
9191,maltese_dog
9192,basset
9193,miniature_poodle
9194,entlebucher
9195,newfoundland
9196,irish_water_spaniel
9197,weimaraner
9198,bedlington_terrier
9199,beagle
9200,pug
9201,groenendael
9202,miniature_schnauzer
9203,bernese_mountain_dog
9204,sealyham_terrier
9205,affenpinscher
9206,great_pyrenees
9207,african_hunting_dog
9208,norwegian_elkhound
9209,blenheim_spaniel
9210,doberman
9211,beagle
9212,gordon_setter
9213,doberman
9214,pomeranian
9215,giant_schnauzer
9216,samoyed
9217,toy_poodle
9218,wire-haired_fox_terrier
9219,irish_water_spaniel
9220,german_short-haired_pointer
9221,saint_bernard
9222,schipperke
9223,newfoundland
9224,golden_retriever
9225,scottish_deerhound
9226,briard
9227,entlebucher
9228,maltese_dog
9229,beagle
9230,flat-coated_retriever
9231,great_dane
9232,japanese_spaniel
9233,black-and-tan_coonhound
9234,newfoundland
9235,afghan_hound
9236,english_foxhound
9237,bouvier_des_flandres
9238,miniature_schnauzer
9239,pembroke
9240,doberman
9241,brabancon_griffon
9242,giant_schnauzer
9243,brittany_spaniel
9244,scotch_terrier
9245,whippet
9246,miniature_poodle
9247,keeshond
9248,irish_water_spaniel
9249,french_bulldog
9250,rhodesian_ridgeback
9251,papillon
9252,rhodesian_ridgeback
9253,english_springer
9254,bernese_mountain_dog
9255,shih-tzu
9256,norwegian_elkhound
9257,old_english_sheepdog
9258,african_hunting_dog
9259,saluki
9260,newfoundland
9261,dingo
9262,briard
9263,kelpie
9264,keeshond
9265,newfoundland
9266,entlebucher
9267,chihuahua
9268,chesapeake_bay_retriever
9269,siberian_husky
9270,great_pyrenees
9271,redbone
9272,afghan_hound
9273,komondor
9274,ibizan_hound
9275,pembroke
9276,saluki
9277,sealyham_terrier
9278,vizsla
9279,english_springer
9280,border_collie
9281,schipperke
9282,mexican_hairless
9283,border_collie
9284,boston_bull
